Locus.Tag	Source	Cluster.Information	Gene.Information	New_locus_tag
ROSINTL182_09387	COG_category	[T] Signal transduction mechanisms		ROSINTL182_RS19465
ROSINTL182_09387	COG_category	[K] Transcription		ROSINTL182_RS19465
ROSINTL182_09391	COG_category	[S] Function unknown		ROSINTL182_RS19485
ROSINTL182_09401	COG_category	[K] Transcription		ROSINTL182_RS19530
ROSINTL182_09401	COG_category	[T] Signal transduction mechanisms		ROSINTL182_RS19530
ROSINTL182_09411	COG_category	[T] Signal transduction mechanisms		ROSINTL182_RS19570
ROSINTL182_09413	COG_category	[S] Function unknown		ROSINTL182_RS19580
ROSINTL182_09414	COG_category	[V] Defense mechanisms		ROSINTL182_RS19585
ROSINTL182_09420	COG_category	[J] Translation, ribosomal structure and biogenesis		ROSINTL182_RS19605
ROSINTL182_09421	COG_category	[X] Mobilome: prophages, transposons		ROSINTL182_RS19610
ROSINTL182_09433	COG_category	[O] Posttranslational modification, protein turnover, chaperones		ROSINTL182_RS19660
ROSINTL182_09437	COG_category	[V] Defense mechanisms		ROSINTL182_RS19680
ROSINTL182_09438	COG_category	[K] Transcription		ROSINTL182_RS19685
ROSINTL182_09439	COG_category	[K] Transcription		ROSINTL182_RS19695
ROSINTL182_09443	COG_category	[K] Transcription		ROSINTL182_RS19715
ROSINTL182_09443	COG_category	[T] Signal transduction mechanisms		ROSINTL182_RS19715
ROSINTL182_09452	COG_category	[M] Cell wall/membrane/envelope biogenesis		ROSINTL182_RS19750
ROSINTL182_09456	COG_category	[L] Replication, recombination and repair		ROSINTL182_RS19765
ROSINTL182_09489	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS19910
ROSINTL182_09490	COG_category	[K] Transcription		ROSINTL182_RS19915
ROSINTL182_09497	COG_category	[K] Transcription		ROSINTL182_RS19950
ROSINTL182_09499	COG_category	[J] Translation, ribosomal structure and biogenesis		ROSINTL182_RS19960
ROSINTL182_09499	COG_category	[O] Posttranslational modification, protein turnover, chaperones		ROSINTL182_RS19960
ROSINTL182_09506	COG_category	[N] Cell motility		ROSINTL182_RS19995
ROSINTL182_09506	COG_category	[T] Signal transduction mechanisms		ROSINTL182_RS19995
ROSINTL182_09509	COG_category	[D] Cell cycle control, cell division, chromosome partitioning		ROSINTL182_RS20010
ROSINTL182_09512	COG_category	[L] Replication, recombination and repair		ROSINTL182_RS20025
ROSINTL182_09538	COG_category	[K] Transcription		ROSINTL182_RS20100
ROSINTL182_09538	COG_category	[T] Signal transduction mechanisms		ROSINTL182_RS20100
ROSINTL182_09545	COG_category	[O] Posttranslational modification, protein turnover, chaperones		ROSINTL182_RS20130
ROSINTL182_09561	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS20185
ROSINTL182_09564	COG_category	[V] Defense mechanisms		ROSINTL182_RS20205
ROSINTL182_09565	COG_category	[V] Defense mechanisms		ROSINTL182_RS20210
ROSINTL182_09566	COG_category	[V] Defense mechanisms		ROSINTL182_RS20215
ROSINTL182_09570	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS20230
ROSINTL182_09574	COG_category	[L] Replication, recombination and repair		ROSINTL182_RS20240
ROSINTL182_09585	COG_category	[J] Translation, ribosomal structure and biogenesis		ROSINTL182_RS20295
ROSINTL182_09589	COG_category	[L] Replication, recombination and repair		NA
ROSINTL182_09594	COG_category	[V] Defense mechanisms		NA
ROSINTL182_09602	COG_category	[O] Posttranslational modification, protein turnover, chaperones		ROSINTL182_RS20365
ROSINTL182_09605	COG_category	[E] Amino acid transport and metabolism		ROSINTL182_RS20380
ROSINTL182_09606	COG_category	[K] Transcription		ROSINTL182_RS20385
ROSINTL182_09607	COG_category	[H] Coenzyme transport and metabolism		ROSINTL182_RS20390
ROSINTL182_09609	COG_category	[T] Signal transduction mechanisms		NA
ROSINTL182_09613	COG_category	[X] Mobilome: prophages, transposons		ROSINTL182_RS20415
ROSINTL182_09627	COG_category	[K] Transcription		ROSINTL182_RS20480
ROSINTL182_09645	COG_category	[K] Transcription		ROSINTL182_RS20545
ROSINTL182_09649	COG_category	[K] Transcription		NA
ROSINTL182_09650	COG_category	[X] Mobilome: prophages, transposons		ROSINTL182_RS20570
ROSINTL182_09655	COG_category	[Q] Secondary metabolites biosynthesis, transport and catabolism		ROSINTL182_RS20595
ROSINTL182_09697	COG_category	[L] Replication, recombination and repair		ROSINTL182_RS20775
ROSINTL182_09700	COG_category	[L] Replication, recombination and repair		ROSINTL182_RS20790
ROSINTL182_09704	COG_category	[S] Function unknown		ROSINTL182_RS20805
ROSINTL182_09710	COG_category	[L] Replication, recombination and repair		ROSINTL182_RS20835
ROSINTL182_09721	COG_category	[T] Signal transduction mechanisms		ROSINTL182_RS20875
ROSINTL182_09721	COG_category	[K] Transcription		ROSINTL182_RS20875
ROSINTL182_08335	COG_number	COG0002	N-acetyl-gamma-glutamylphosphate reductase	ROSINTL182_RS14855
ROSINTL182_05092	COG_number	COG0004	Ammonia channel protein AmtB	ROSINTL182_RS00420
ROSINTL182_06062	COG_number	COG0005	Purine nucleoside phosphorylase	ROSINTL182_RS04715
ROSINTL182_08485	COG_number	COG0006	Xaa-Pro aminopeptidase	ROSINTL182_RS15505
ROSINTL182_06689	COG_number	COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	ROSINTL182_RS07545
ROSINTL182_07415	COG_number	COG0008	Glutamyl- or glutaminyl-tRNA synthetase	ROSINTL182_RS10740
ROSINTL182_09054	COG_number	COG0008	Glutamyl- or glutaminyl-tRNA synthetase	ROSINTL182_RS18080
ROSINTL182_05124	COG_number	COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	ROSINTL182_RS00565
ROSINTL182_08589	COG_number	COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	ROSINTL182_RS15960
ROSINTL182_06058	COG_number	COG0013	Alanyl-tRNA synthetase	ROSINTL182_RS04695
ROSINTL182_05831	COG_number	COG0014	Gamma-glutamyl phosphate reductase	ROSINTL182_RS03680
ROSINTL182_08027	COG_number	COG0015	Adenylosuccinate lyase	ROSINTL182_RS13480
ROSINTL182_07949	COG_number	COG0016	Phenylalanyl-tRNA synthetase alpha subunit	ROSINTL182_RS13120
ROSINTL182_06356	COG_number	COG0017	Aspartyl/asparaginyl-tRNA synthetase	ROSINTL182_RS06065
ROSINTL182_08760	COG_number	COG0017	Aspartyl/asparaginyl-tRNA synthetase	ROSINTL182_RS16720
ROSINTL182_07513	COG_number	COG0018	Arginyl-tRNA synthetase	ROSINTL182_RS11170
ROSINTL182_06928	COG_number	COG0019	Diaminopimelate decarboxylase	ROSINTL182_RS08545
ROSINTL182_08834	COG_number	COG0020	Undecaprenyl pyrophosphate synthase	ROSINTL182_RS17070
ROSINTL182_06281	COG_number	COG0024	Methionine aminopeptidase	ROSINTL182_RS05715
ROSINTL182_07782	COG_number	COG0024	Methionine aminopeptidase	ROSINTL182_RS12360
ROSINTL182_05391	COG_number	COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	ROSINTL182_RS01775
ROSINTL182_06516	COG_number	COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	ROSINTL182_RS06765
ROSINTL182_06891	COG_number	COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	ROSINTL182_RS08380
ROSINTL182_05919	COG_number	COG0029	Aspartate oxidase	ROSINTL182_RS04060
ROSINTL182_06962	COG_number	COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	ROSINTL182_RS08685
ROSINTL182_07082	COG_number	COG0031	Cysteine synthase	ROSINTL182_RS09245
ROSINTL182_08028	COG_number	COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	ROSINTL182_RS13485
ROSINTL182_05126	COG_number	COG0035	Uracil phosphoribosyltransferase	ROSINTL182_RS00575
ROSINTL182_09186	COG_number	COG0036	Pentose-5-phosphate-3-epimerase	ROSINTL182_RS18655
ROSINTL182_06186	COG_number	COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	ROSINTL182_RS05300
ROSINTL182_06763	COG_number	COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	ROSINTL182_RS07850
ROSINTL182_07870	COG_number	COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	ROSINTL182_RS12775
ROSINTL182_08272	COG_number	COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	ROSINTL182_RS14575
ROSINTL182_06072	COG_number	COG0038	H+/Cl- antiporter ClcA	ROSINTL182_RS04765
ROSINTL182_08223	COG_number	COG0038	H+/Cl- antiporter ClcA	ROSINTL182_RS14340
ROSINTL182_05160	COG_number	COG0039	Malate/lactate dehydrogenase	ROSINTL182_RS00730
ROSINTL182_07553	COG_number	COG0039	Malate/lactate dehydrogenase	ROSINTL182_RS11335
ROSINTL182_05941	COG_number	COG0040	ATP phosphoribosyltransferase	ROSINTL182_RS04170
ROSINTL182_05514	COG_number	COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	ROSINTL182_RS02295
ROSINTL182_05205	COG_number	COG0042	tRNA-dihydrouridine synthase	ROSINTL182_RS00940
ROSINTL182_06254	COG_number	COG0042	tRNA-dihydrouridine synthase	ROSINTL182_RS05600
ROSINTL182_05674	COG_number	COG0044	Dihydroorotase or related cyclic amidohydrolase	ROSINTL182_RS02990
ROSINTL182_08040	COG_number	COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	ROSINTL182_RS13545
ROSINTL182_08966	COG_number	COG0048	Ribosomal protein S12	ROSINTL182_RS17665
ROSINTL182_08965	COG_number	COG0049	Ribosomal protein S7	ROSINTL182_RS17660
ROSINTL182_08962	COG_number	COG0050	Translation elongation factor EF-Tu, a GTPase	ROSINTL182_RS17650
ROSINTL182_07806	COG_number	COG0051	Ribosomal protein S10	ROSINTL182_RS12475
ROSINTL182_07360	COG_number	COG0052	Ribosomal protein S2	ROSINTL182_RS10485
ROSINTL182_07085	COG_number	COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	ROSINTL182_RS09255
ROSINTL182_07093	COG_number	COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	ROSINTL182_RS09290
ROSINTL182_05137	COG_number	COG0055	FoF1-type ATP synthase, beta subunit	ROSINTL182_RS00625
ROSINTL182_07692	COG_number	COG0055	FoF1-type ATP synthase, beta subunit	ROSINTL182_RS11960
ROSINTL182_05135	COG_number	COG0056	FoF1-type ATP synthase, alpha subunit	ROSINTL182_RS00615
ROSINTL182_07694	COG_number	COG0056	FoF1-type ATP synthase, alpha subunit	ROSINTL182_RS11970
ROSINTL182_08034	COG_number	COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	ROSINTL182_RS13515
ROSINTL182_05695	COG_number	COG0058	Glucan phosphorylase	ROSINTL182_RS03075
ROSINTL182_06373	COG_number	COG0058	Glucan phosphorylase	ROSINTL182_RS06130
ROSINTL182_08680	COG_number	COG0059	Ketol-acid reductoisomerase	ROSINTL182_RS16370
ROSINTL182_06375	COG_number	COG0060	Isoleucyl-tRNA synthetase	ROSINTL182_RS06140
ROSINTL182_07570	COG_number	COG0061	NAD kinase	ROSINTL182_RS11415
ROSINTL182_09298	COG_number	COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	ROSINTL182_RS19105
ROSINTL182_08757	COG_number	COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	ROSINTL182_RS16705
ROSINTL182_08684	COG_number	COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	ROSINTL182_RS16395
ROSINTL182_08685	COG_number	COG0066	3-isopropylmalate dehydratase small subunit	ROSINTL182_RS16400
ROSINTL182_08981	COG_number	COG0069	Glutamate synthase domain 2	ROSINTL182_RS17740
ROSINTL182_08113	COG_number	COG0071	Molecular chaperone IbpA, HSP20 family	ROSINTL182_RS13845
ROSINTL182_07948	COG_number	COG0072	Phenylalanyl-tRNA synthetase beta subunit	ROSINTL182_RS13115
ROSINTL182_07935	COG_number	COG0073	tRNA-binding EMAP/Myf domain	ROSINTL182_RS13055
ROSINTL182_08384	COG_number	COG0073	tRNA-binding EMAP/Myf domain	ROSINTL182_RS15065
ROSINTL182_08085	COG_number	COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	ROSINTL182_RS13715
ROSINTL182_08844	COG_number	COG0077	Prephenate dehydratase	ROSINTL182_RS17120
ROSINTL182_05209	COG_number	COG0078	Ornithine carbamoyltransferase	ROSINTL182_RS00960
ROSINTL182_05117	COG_number	COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	ROSINTL182_RS00535
ROSINTL182_06750	COG_number	COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	NA
ROSINTL182_07226	COG_number	COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	ROSINTL182_RS09895
ROSINTL182_07740	COG_number	COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	ROSINTL182_RS12170
ROSINTL182_08177	COG_number	COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	ROSINTL182_RS14130
ROSINTL182_05591	COG_number	COG0080	Ribosomal protein L11	ROSINTL182_RS02630
ROSINTL182_05590	COG_number	COG0081	Ribosomal protein L1	ROSINTL182_RS02625
ROSINTL182_06874	COG_number	COG0082	Chorismate synthase	ROSINTL182_RS08315
ROSINTL182_06967	COG_number	COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	ROSINTL182_RS08710
ROSINTL182_08969	COG_number	COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	ROSINTL182_RS17675
ROSINTL182_08968	COG_number	COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	ROSINTL182_RS17670
ROSINTL182_07805	COG_number	COG0087	Ribosomal protein L3	ROSINTL182_RS12470
ROSINTL182_07804	COG_number	COG0088	Ribosomal protein L4	ROSINTL182_RS12465
ROSINTL182_07803	COG_number	COG0089	Ribosomal protein L23	ROSINTL182_RS12460
ROSINTL182_07802	COG_number	COG0090	Ribosomal protein L2	ROSINTL182_RS12455
ROSINTL182_07800	COG_number	COG0091	Ribosomal protein L22	ROSINTL182_RS12445
ROSINTL182_07799	COG_number	COG0092	Ribosomal protein S3	ROSINTL182_RS12440
ROSINTL182_07795	COG_number	COG0093	Ribosomal protein L14	ROSINTL182_RS12420
ROSINTL182_07793	COG_number	COG0094	Ribosomal protein L5	ROSINTL182_RS12410
ROSINTL182_07791	COG_number	COG0096	Ribosomal protein S8	ROSINTL182_RS12400
ROSINTL182_07789	COG_number	COG0097	Ribosomal protein L6P/L9E	ROSINTL182_RS12395
ROSINTL182_07787	COG_number	COG0098	Ribosomal protein S5	ROSINTL182_RS12385
ROSINTL182_07778	COG_number	COG0099	Ribosomal protein S13	ROSINTL182_RS12340
ROSINTL182_07777	COG_number	COG0100	Ribosomal protein S11	ROSINTL182_RS12335
ROSINTL182_05495	COG_number	COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	ROSINTL182_RS02210
ROSINTL182_06232	COG_number	COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	ROSINTL182_RS05500
ROSINTL182_06237	COG_number	COG0102	Ribosomal protein L13	ROSINTL182_RS05525
ROSINTL182_06238	COG_number	COG0103	Ribosomal protein S9	ROSINTL182_RS05530
ROSINTL182_06020	COG_number	COG0104	Adenylosuccinate synthase	ROSINTL182_RS04525
ROSINTL182_09038	COG_number	COG0104	Adenylosuccinate synthase	ROSINTL182_RS18010
ROSINTL182_06869	COG_number	COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	ROSINTL182_RS08295
ROSINTL182_05623	COG_number	COG0107	Imidazole glycerol phosphate synthase subunit HisF	ROSINTL182_RS02785
ROSINTL182_07248	COG_number	COG0107	Imidazole glycerol phosphate synthase subunit HisF	ROSINTL182_RS10005
ROSINTL182_07092	COG_number	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	ROSINTL182_RS09285
ROSINTL182_06893	COG_number	COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	ROSINTL182_RS08390
ROSINTL182_06319	COG_number	COG0112	Glycine/serine hydroxymethyltransferase	ROSINTL182_RS05895
ROSINTL182_08095	COG_number	COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	ROSINTL182_RS13760
ROSINTL182_05580	COG_number	COG0116	23S rRNA G2445 N2-methylase RlmL	ROSINTL182_RS02590
ROSINTL182_07089	COG_number	COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	ROSINTL182_RS21765
ROSINTL182_05624	COG_number	COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	ROSINTL182_RS02790
ROSINTL182_07249	COG_number	COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	ROSINTL182_RS10010
ROSINTL182_08805	COG_number	COG0119	Isopropylmalate/homocitrate/citramalate synthases	ROSINTL182_RS16940
ROSINTL182_09306	COG_number	COG0119	Isopropylmalate/homocitrate/citramalate synthases	ROSINTL182_RS19135
ROSINTL182_05655	COG_number	COG0124	Histidyl-tRNA synthetase	ROSINTL182_RS02915
ROSINTL182_08033	COG_number	COG0126	3-phosphoglycerate kinase	ROSINTL182_RS13510
ROSINTL182_05823	COG_number	COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	ROSINTL182_RS03650
ROSINTL182_06876	COG_number	COG0128	5-enolpyruvylshikimate-3-phosphate synthase	ROSINTL182_RS08320
ROSINTL182_06889	COG_number	COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	ROSINTL182_RS08370
ROSINTL182_07292	COG_number	COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	ROSINTL182_RS10185
ROSINTL182_08005	COG_number	COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	ROSINTL182_RS13375
ROSINTL182_05943	COG_number	COG0131	Imidazoleglycerol phosphate dehydratase HisB	ROSINTL182_RS04180
ROSINTL182_07041	COG_number	COG0132	Dethiobiotin synthetase	ROSINTL182_RS09035
ROSINTL182_06079	COG_number	COG0133	Tryptophan synthase beta chain	ROSINTL182_RS04800
ROSINTL182_06080	COG_number	COG0135	Phosphoribosylanthranilate isomerase	ROSINTL182_RS04805
ROSINTL182_08661	COG_number	COG0136	Aspartate-semialdehyde dehydrogenase	ROSINTL182_RS16290
ROSINTL182_08337	COG_number	COG0137	Argininosuccinate synthase	ROSINTL182_RS14860
ROSINTL182_05944	COG_number	COG0139	Phosphoribosyl-AMP cyclohydrolase	ROSINTL182_RS21580
ROSINTL182_05942	COG_number	COG0141	Histidinol dehydrogenase	ROSINTL182_RS04175
ROSINTL182_07567	COG_number	COG0142	Geranylgeranyl pyrophosphate synthase	ROSINTL182_RS11400
